year,state,sector_id,estimated_factories,employees,workers,male_direct_workers,female_direct_workers,other_direct_workers,contract_workers,supervisory_workers,wages,emoluments,compensation_employees,fixed_capital,gfcf,total_input,total_output,gva,direct_imports,direct_exports,rd_expense,sample_factories,effective_sample_size,young_factory_share,foreign_factory_share,rd_unit_share,training_factory_share,largest_gva_contributor_share,gva_output_ratio,gva_per_worker,emoluments_per_employee,labour_share_gva,contract_worker_share,female_direct_worker_share,import_input_share,direct_export_output_share,rd_gva_share,stability,year_label
2020,1,all-manufacturing,871.83333336,61076.16666947999,48535.83333584,21166.66666685,1247.5,0.0,26121.66666899,5166.5000001299995,13513790802.58052,14001481017.266226,15291387988.659748,45038923497.72439,3578102083.3102794,230919002000.70956,314437678410.2373,83518676409.52773,10875407897.334356,3817710208.84,161059938.0,451.0,195.92390718299384,0.0888038277561323,0.0145454545488368,0.0149282296646146,0.002296650717633,0.1909516435219397,0.2656128134255063,1367451.1837243764,229246.23107138817,0.1830894435357134,0.5381934309903185,0.0556567646944921,0.0470962017118926,0.0121413891240449,0.0019284302017701,high,2020-21
2021,1,all-manufacturing,823.00000002,59384.83333437,46993.33333402,24248.50000032,1469.00000003,0.0,21275.83333367,5133.33333338,14244781284.720324,14715344547.22384,15974267053.57589,46404593458.726616,8316753827.110613,241385033637.82303,309704538561.15485,68319504923.33176,12795574534.5,7729713975.75,185473679.0,424.0,181.12348848024584,0.0927730409965219,0.0048721071862394,0.0121802679655985,0.0152253349569981,0.0652462259526963,0.22059574987417,1150453.7621357718,247796.34329136155,0.2338170786146977,0.4527415236209204,0.0571206376984546,0.053008980472661,0.024958349049908,0.0027147983465064,high,2021-22
2022,1,all-manufacturing,815.5,59152.49999973,46747.16666644,20349.99999996,1501.00000003,0.0,24896.16666645,5483.99999998,15175483932.62475,15685602631.125631,17027426162.6256,51470747800.611565,8083695410.914009,281425256912.5419,356932647922.4051,75507391009.86317,19348045379.0,4176149342.43,201205392.0,422.0,174.84981101590418,0.0891210817455439,0.002458512599877,0.0159803318992009,0.0233558696988322,0.0589282163641638,0.2115452073363656,1276486.8942176208,265172.26881699386,0.2255067475500694,0.532570601424772,0.0686925083534248,0.0687502095272591,0.0117001046744759,0.002664711219776,high,2022-23
2023,1,all-manufacturing,905.0,63847.3333332,49669.99999982,22944.83333343,1557.5,0.0,25167.66666639,6125.8333333499995,16977574726.031853,17452528790.199142,18914027115.0329,65473000936.119225,8105949289.572996,311496238868.87823,392473940415.59546,80977701546.71721,20598587216.55893,582741484.935,208280696.0,440.0,171.60417618633048,0.1321138211419068,0.0011086474501108,0.0155210643015521,0.0339985218070953,0.0614643756995454,0.2063263142031008,1268302.0154360868,273347.8107710412,0.233570807194634,0.5066975370743145,0.0635653747259657,0.0661278842125273,0.0014847902622985,0.0025720746825573,high,2023-24
2008,2,all-manufacturing,1661.5931,107009.7131,82107.3571,58106.615099999995,5239.8103,0.0,18760.9317,10681.4411,12291938031.377,12710194242.3627,14368294826.1459,125489135108.8518,14844932526.0501,273158435859.8615,388288322688.3968,115129886828.5353,14964803668.762,838259374.501129,0.0,666.0,332.0898630517893,0.4144699191004173,0.0,0.0,,0.0796938692999401,0.296506178788507,1075882.585732634,118776.07998523548,0.1248007378617927,0.2284926998338374,0.0827167478971907,0.0547843365029348,0.0021588580586128,0.0,high,2008-09
2009,2,all-manufacturing,1648.7172,124833.4223,96888.3135,62290.6991,8229.508,0.0,26368.1064,12676.1649,14578296251.1267,15266442808.7395,17590645801.2528,157202351337.0762,23713447962.508,337215708499.5683,460172182810.26624,122956474310.6979,18238724076.529,1149982715.443343,0.0,718.0,440.35479183455664,0.4881122696306779,0.0,0.0,,0.0496314163062711,0.2671966687769003,984964.3792926592,122294.51478187584,0.143064006184848,0.2721495033557375,0.1166971615430777,0.054086223200223,0.0024990270129333,0.0,high,2009-10
2010,2,all-manufacturing,1874.9037,153667.3065,118000.5688,79288.0071,7795.1647,0.0,30917.397,16137.8007,23038393261.5455,23726717233.5559,27179106010.5523,234375406095.39032,35061898066.029495,508551946102.39954,688210182618.1986,179658236515.799,23083638384.2982,0.0,0.0,641.0,379.46785906121823,0.4658876567466728,0.0,0.0,,0.0595254399870009,0.2610514070459035,1169137.668953669,154403.15688461618,0.1512822709253421,0.2620105760032573,0.0895140190564349,0.045390915443769,0.0,0.0,high,2010-11
2011,2,all-manufacturing,2151.9753,159684.05560000002,113995.5694,79876.2604,7792.727,0.0,26326.582,20308.1258,30414992541.6294,31446352486.0502,35979186356.3199,255049518842.8414,45522230916.3554,556861382433.1577,764081697019.2017,207220314586.0439,29219919781.788803,19548367060.30191,0.0,761.0,434.516913527213,0.3830480306941035,0.0,0.0,,0.1291376092520912,0.2712017777607312,1297689.451883159,196928.56852797893,0.1736276987523841,0.230943905439188,0.0888880689866391,0.0524725195597419,0.0255841320850414,0.0,high,2011-12
2012,2,all-manufacturing,2321.83333338,180207.56410419,130778.30128318,82606.35256495999,8782.801282190001,0.0,39389.14743603,20782.65384636,34335477667.761784,35420465799.71086,40192540572.089355,273076389210.14008,42112121120.86738,694865222977.2771,908573729042.0886,213708506064.81143,33150996765.251022,18943919513.26,0.0,810.0,231.92168859232743,0.3976070732855867,0.0,0.0,,0.0523812327531455,0.2352131689853335,1185901.9743547076,196553.7128021548,0.1880717867163422,0.301190236067824,0.0961033220296512,0.0477085277389614,0.0208501730874748,0.0,high,2012-13
2013,2,all-manufacturing,2314.6666667,189294.44523858,129396.43809564,90169.45952417,11187.3380952,0.0,28039.64047627,22996.48809506,42856608070.21924,43993125903.97178,50755618045.568565,253018909559.08716,26122864433.516335,722745990689.2493,943566736876.9468,220820746187.69748,49035802836.398895,37590706871.68181,0.0,817.0,252.0980606612407,0.3498597402625474,0.0,0.0,,0.0346804243421185,0.2340276925388218,1166546.3606678096,232405.79430909557,0.2298498620343684,0.2166956130241022,0.1103758046619857,0.0678465234924869,0.0398389487489787,0.0,high,2013-14
2014,2,all-manufacturing,2240.86536803,202918.3625605,144266.4880985,94815.13766514,12932.03398283,0.0,36519.31645053,25614.51991455,52155031106.26075,53877212079.08638,60923606360.33414,290963528402.2152,26810306629.817127,855484643528.5105,1160547751197.566,305063107669.0555,36389178023.22458,14767440987.626,0.0,786.0,266.349419433588,0.2545408497215723,0.0,0.0,,0.1244589443886679,0.2628613147147644,1503378.5204042394,265511.7624607429,0.1997082073471384,0.2531379042483928,0.1200220273538256,0.0425363310709292,0.0127245440546393,0.0,high,2014-15
2015,2,all-manufacturing,2165.86809851,182223.79496145,132095.58666611998,82095.399419,11190.9856535,0.0,38809.20159362,21694.0686202,47195483185.071045,49018979329.15623,55406519781.75249,268567916937.97195,22096447680.469448,740840385100.17,1042486360854.5448,301645975754.3747,44534227518.54628,32535300534.84456,815313441.7099041,815.0,330.05002763859517,0.0853419091258616,0.1109008275218612,0.0905872819941585,,0.0400118463531542,0.2893524434287179,1655359.969965442,269004.27213430795,0.1836806197834679,0.2937963528767447,0.1199637615371485,0.0601131207399347,0.0312093296915412,0.0027028818789009,high,2015-16
2016,2,all-manufacturing,2132.3965897999997,192044.00794143,137991.93320445,86325.78072174,11788.21511845,0.0,39877.93736426,22507.82919761,51665542999.21895,53588577164.18243,60672379846.17287,248795411394.26312,26599108957.90987,744326269102.6211,1001344598801.1796,257018329698.55847,51995561280.01349,50507625533.087944,2543368975.7057905,796.0,356.179077373068,0.0956692419964237,0.0527481834620892,0.0927429190025113,,0.0368589457110649,0.2566732072118465,1338330.377779579,279043.21378527983,0.2360624626163118,0.2889874533837895,0.1201481502970368,0.0698558729395654,0.0504398042327848,0.0098956715604243,high,2016-17
2017,2,all-manufacturing,2144.2512798,199823.2435156,142820.5050787,90134.0615008,11190.5025588,0.0,41495.9410191,22751.0256313,57947581265.00462,59991328097.98803,67448886258.89139,278616749006.6196,25211950512.70353,773234344016.7021,1064727227481.3816,291492883464.67926,83959618854.6855,30705579182.764378,1173098742.2692814,777.0,298.5066387833537,0.0632146152351044,0.0659052155207842,0.0832624857368048,,0.0375247073572867,0.2737723577842631,1458753.6381468188,300221.97139095364,0.2313911936963781,0.2905461018796567,0.1104421485812428,0.108582371572559,0.0288389161000405,0.0040244507115434,high,2017-18
2018,2,all-manufacturing,2027.17,212671.67,151510.66999999998,90828.42,12343.9,0.0,48338.350000000006,25686.0,64473216014.25,66397460020.72,73939413036.73001,290082197533.70996,50373673828.97,833402798816.1799,1120734798228.89,287331999412.70996,65491453796.56,45415543174.71251,2053760157.12,778.0,294.15329478790466,0.0851120929146145,0.0437487886212397,0.0660232485326786,,0.0597421405863383,0.2563782260234839,1351059.120440019,312206.4166831436,0.2573309383843704,0.3190425466404446,0.1196435245422415,0.0785831939724564,0.0405230061977938,0.0071476903418963,high,2018-19
2019,2,all-manufacturing,1934.002381,219167.60952559,160683.78928707,91252.26428677,13638.52500004,0.0,55793.00000026,24641.05595258,66018011919.339325,68154238205.41612,75836222891.28851,268012350371.3229,29489303845.421818,828239638308.0995,1110348592237.0688,282108953928.96924,62404852173.43827,2819961920.02125,714813044.65,760.0,242.39778818510808,0.0875216153707162,0.0494872517418423,0.1391477492070955,,0.0279103269148422,0.254072420050168,1287183.6059152265,310968.57036923803,0.2688189149444116,0.347222331809607,0.1300259545454201,0.0753463723384657,0.0025397086462187,0.0025338190606668,high,2019-20
2020,2,all-manufacturing,1850.50000001,206284.88094971,133592.76190491,76543.33333389,9889.64285708,0.0,47159.78571394,25950.92857135,72241541755.77422,74263258123.18495,82221941192.28214,260263995303.168,30085424591.71942,906695293104.3804,1191586009117.3472,284890716012.96674,69227412461.63835,52037888928.46527,785858846.9361641,760.0,245.03307189166284,0.1198423555451718,0.0426552016139936,0.1077323952825842,0.0470718519942704,0.0374496813522377,0.2390853147260398,1381054.7564192065,360003.3981224708,0.2886087070262402,0.3530115332708509,0.1144197885217934,0.0763513530820422,0.0436711144057588,0.002758457200481,high,2020-21
2021,2,all-manufacturing,1782.66450221,209245.16580123,148227.36753263,83200.23723013,11926.42857145,0.0,53100.70173105,24973.79913415,74326351196.20624,76591250317.27428,84764456446.45056,269546959587.5288,42880409294.65323,1146852112061.608,1458481450736.702,311629338675.0941,118246381734.41188,53032826752.275,752979574.2155235,744.0,251.7691977911512,0.0885839786479646,0.0434089352821427,0.08042147605195,0.0880890356483721,0.0294723113257189,0.2136669880290114,1489302.452851517,366035.936954602,0.2720040956568158,0.3582381756821033,0.12537418894011,0.103105169786756,0.036361673798105,0.002416266637207,high,2021-22
2022,2,all-manufacturing,1847.62500006,231975.77777995,168145.47222381,100107.25000097,13345.38888904,0.0,54692.8333338,25984.13888915,86697963637.82521,89458918736.91954,98882463419.99213,288395373615.99963,45718822245.554955,1366426029278.401,1717698189391.309,351272160112.9083,102439617766.19016,65826758356.755005,855211166.0,760.0,228.32258314473853,0.0651937152079448,0.0318047844255763,0.0693673315488864,0.1226875652135931,0.0376894487997851,0.2045016768850333,1514262.2366638714,385639.0507364929,0.2814981505742118,0.3252709252914114,0.1176296031507744,0.0749690181328642,0.0383226568924088,0.0024346112875131,high,2022-23
2023,2,all-manufacturing,1845.12175322,228297.33603726,167397.53895986,91483.20129798,14968.04870117,0.0,60946.28896071,25422.74621197,90644964325.96666,93234627894.31937,103042163962.0915,304179102064.8492,47008848879.67677,1233581189707.7275,1584144343773.4644,350563154065.73694,124690075078.625,73280869788.96,736092505.926,803.0,234.55733527443425,0.104285540669755,0.0405656567823532,0.1044456983689777,0.1388380039022331,0.0270756120448639,0.2212949567655484,1535555.1674441008,408391.2213461076,0.2939332407500226,0.3640811528019191,0.1406094216957482,0.1010797474207334,0.0462589599722986,0.0020997429347294,high,2023-24
2008,3,all-manufacturing,10293.1396,530334.77,422056.0673,289376.2271,9573.7155,0.0,123106.1247,33754.34940000001,38678453054.2885,40828381178.0688,46585347974.02881,259955194252.3539,56869190952.5616,857830285673.5417,1002709864545.8364,144879578872.29462,27481848156.634,50099933432.6026,0.0,2150.0,1486.5042404735314,0.1098390088237192,0.0,0.0,,0.1568701893991777,0.1444880358666022,273185.14091070177,76986.05388077573,0.3215453022202106,0.2916819215218044,0.0320244767961363,0.0320364629409838,0.0499645363071147,0.0,high,2008-09
2009,3,all-manufacturing,10316.4424,550283.2690000001,441596.4091000001,300993.1753,10963.9638,0.0,129639.27,32927.520599999996,45151890179.7155,47416415371.847305,53511007245.82901,254218614174.73413,40598989442.9206,937386053012.2496,1040622864401.7848,103236811389.5351,31419362826.8902,59453866704.80235,0.0,2449.0,2045.5643562001028,0.0814701599844883,0.0,0.0,,0.071093391614765,0.0992067490741538,187606.66951975797,86167.2851838919,0.5183326230787995,0.2935695746806742,0.0351457377498433,0.0335180609162313,0.0571329621312714,0.0,high,2009-10
2010,3,all-manufacturing,10218.1651,599432.2735,475056.7018,323457.5515,16305.941,0.0,135293.2093,36458.0765,54640674389.8947,57130987524.9374,64489153832.44209,335079941842.7172,80693941509.1465,1184344878882.4492,1414929678713.077,230584799830.6276,43977349227.0589,0.0,0.0,2389.0,1920.6912636651136,0.0800492422526543,0.0,0.0,,0.1440389323882834,0.1629655546135351,384671.98051295377,95308.49447154,0.2796765176187311,0.284793812585679,0.047992033752714,0.0371322154646001,0.0,0.0,high,2010-11
2011,3,all-manufacturing,9794.4188,580887.2825,471139.5449,315758.45790000004,21563.5532,0.0,133817.5338,34477.9518,61845999591.43851,64487834948.526,73182431151.93,366499978894.1825,75774173570.8446,1311571464048.8877,1666477740253.6147,354906276204.7271,46437798950.387695,100943681092.58984,0.0,2282.0,1759.6432933723452,0.0836552168950908,0.0,0.0,,0.4134334331189616,0.2129679068804815,610972.7082977189,111016.09019737148,0.2062021329533063,0.2840295094066089,0.063925722278489,0.0354062285001473,0.0605730749678226,0.0,high,2011-12
2012,3,all-manufacturing,9738.11256943,560457.7355305899,452370.1962334,306179.41432700003,20746.2884616,0.0,125444.4934448,34625.5596253,68170444218.86654,70943796581.5443,80012494194.67648,381919278261.00214,61490843086.26941,1351552076868.9287,1576164696807.9836,224612619939.0548,43248700966.49729,120003798454.9087,0.0,2024.0,646.9821150987193,0.0743100083071925,0.0,0.0,,0.0727226684002595,0.1425058056394332,400766.3837959381,126581.88492015588,0.3562243929855173,0.2773049473402466,0.0634587255900621,0.0319992856410604,0.0761365856613448,0.0,high,2012-13
2013,3,all-manufacturing,10072.92008939,588698.3309303499,477414.7449724,294312.33808479004,20653.23003981,0.0,162449.1768478,37006.48674281,77294172341.63644,80363523140.62653,89634702678.95085,386509244059.17126,61340985240.39027,1457968898126.8477,1694400221393.3137,236431323266.46585,40668054622.79098,204571831526.9372,0.0,2165.0,974.4827857585104,0.0589290011547464,0.0,0.0,,0.0382603474369611,0.1395368817126612,401617.11159061955,136510.5333552143,0.3791151757752911,0.3402684532862331,0.0655729772710889,0.0278936366029755,0.1207340679870289,0.0,high,2013-14
2014,3,all-manufacturing,10038.6258638,566742.09213731,457207.18756389,295391.32740675,22970.8179612,0.0,138845.04219593998,37294.70247004,84221842739.988,87346667230.05486,98256758130.16318,401194367954.2665,46895558250.60884,1508956898306.6729,1756614287209.5586,247657388902.88568,52201312023.61685,183421979722.53592,0.0,2236.0,1019.395568619556,0.0666671752010752,0.0,0.0,,0.0854754765598574,0.1409856396513191,436984.2867483423,154120.66342320057,0.396744706731495,0.3036807949930529,0.0721531070682139,0.0345943029136195,0.1044179026995778,0.0,high,2014-15
2015,3,all-manufacturing,10009.85768417,597032.98173764,484463.6930162,304237.53931265,23270.11397476,0.0,156956.03972879,38449.46829133,93069652994.8754,97545917637.40814,109026152979.88162,426780293886.1205,53343004371.10452,1514031452806.8896,1775166087115.85,261134634308.96,64910513404.1248,171020130409.30017,640165238.2943978,2226.0,1340.2117932167369,0.0723797121380406,0.0125752380940069,0.0055807894027183,,0.0422618825899878,0.1471043392526899,437387.2839469243,163384.47057565354,0.417509355924377,0.3239789523784634,0.0710521227250189,0.042872632060441,0.0963403546578338,0.002451475806679,high,2015-16
2016,3,all-manufacturing,10342.53846283,637788.13175113,520628.21466768,311154.76434684,26485.62630586,0.0,182987.82401498,42938.74697084,102949151956.6804,107207565867.0236,120136445598.94872,398435605100.1997,42710934847.88499,1479901071703.8894,1574508989011.4536,94607917307.56406,50755096235.24088,132255101269.9703,463577937.47169065,2417.0,1535.1159447545529,0.0522304475886583,0.0055731750991347,0.0072476267227187,,0.0945110668908192,0.0600872513068109,148337.53185059395,168092.75765710993,1.2698350097740034,0.3514750427649837,0.0784432995550682,0.0342962764239394,0.0839976793990905,0.0048999909380166,high,2016-17
2017,3,all-manufacturing,10377.1112417,687932.2538408,557355.1747372,331860.4145884,28999.7644527,0.0,196494.9956961,49162.8123386,120349728345.30827,124912264222.24171,139570212550.1898,457180792034.97253,71724176203.93735,1673124767225.8867,1977789837386.8296,304665070160.94257,56834017897.9346,145904941110.19635,434485720.0918874,2273.0,1292.0738889877714,0.0849138583557593,0.0109737275372345,0.0106185185373373,,0.0356424620464625,0.15404319731134,442870.7455711876,181576.40309033784,0.4581103192317398,0.352548975236033,0.0803628832911405,0.0339687864355554,0.0737717114084145,0.0014261093989618,high,2017-18
2018,3,all-manufacturing,10445.37,684970.79,552858.65,338811.44,28572.52,0.0,185474.69,51380.119999999995,125257968067.11,130632931468.7,144642633296.85,466853786270.5,71900204536.91,1922736981550.93,2254462757028.83,331725775477.9,61757841331.53,193228040642.2875,331669437.55,2187.0,1113.6075982380237,0.0788234962922407,0.0059943483245432,0.0074747339431551,,0.0382199864877974,0.147141829885486,484291.8564131764,190713.1418971895,0.4360307337844667,0.3354830208408605,0.0777729109349248,0.0321197552884817,0.0857091296096387,0.0009998301671679,high,2018-19
2019,3,all-manufacturing,10397.92774718,645542.6007976,518245.33779341,332158.78482633,30092.27849362,0.0,155994.27447345998,51024.18844006,127178936230.20258,132042492767.02264,145779594623.18115,503434608138.4551,77822132317.80664,1742276363222.3867,2070464186454.4385,328187823232.05176,65384804765.86733,34766100064.92406,876381381.3344853,2231.0,1182.5050051514277,0.1149305872100927,0.0067832529097532,0.0232855489770275,,0.0459640546809859,0.1585092972769822,508390.651254556,204544.97132161,0.4441956230658344,0.3010046846492704,0.0830702281943108,0.037528377326394,0.0167914520291506,0.0026703653191752,high,2019-20
